product,neighbor_rank,neighbor,distance
Valtra | A114 | 111hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540/540E - Classic IV,3,Valtra | A124 | 121hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540/540E - Classic IV,1.5434131769040116
Valtra | A114 | 111hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540/540E - Classic IV,4,Valtra | A94 | 95hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4300kgf | 180l | VCR: 2 | 540 - Classic I,1.5793005588264137
Valtra | A114 | 111hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540/540E - Classic IV,5,Valtra | A94 | 95hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4300kgf | 180l | VCR: 3 | 540/540E - Classic II,1.5793005588264137
Valtra | A124 | 121hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 190l | VCR: 2 | 540 - Basic I,1,Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 190l | VCR: 2 | 540 - Basic I,0.8581227704910119
Valtra | A124 | 121hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 190l | VCR: 2 | 540 - Basic I,2,Valtra | A114 | 111hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 190l | VCR: 2 | 540 - Basic I,1.5434131769040116
Valtra | A124 | 121hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 190l | VCR: 2 | 540 - Basic I,3,Valtra | A104 | 101hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4300kgf | 160l | VCR: 2 | 540 - Basic I,2.4306208072481263
Valtra | A124 | 121hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 190l | VCR: 2 | 540 - Basic I,4,Valtra | A124 | 121hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 200l | VCR: 2 | 540 - Basic I,2.8573333354647437
Valtra | A124 | 121hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 190l | VCR: 2 | 540 - Basic I,5,Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 200l | VCR: 2 | 540 - Basic I,2.9834088689271594
Valtra | A124 | 121hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 2 | 540/540E - Classic IV,1,Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 3 | 540/540E/1000 - Classic III,0.8581227704910036
Valtra | A124 | 121hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 2 | 540/540E - Classic IV,2,Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 3 | 540 - Classic II,0.8581227704910036
Valtra | A124 | 121hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 2 | 540/540E - Classic IV,3,Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 2 | 540/540E - Classic IV,0.8581227704910036
Valtra | A124 | 121hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 2 | 540/540E - Classic IV,4,Valtra | A114 | 111hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 2 | 540/540E - Classic IV,1.5434131769040116
Valtra | A124 | 121hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 2 | 540/540E - Classic IV,5,Valtra | A104 | 101hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4300kgf | 160l | VCR: 2 | 540 - Classic I,2.4306208072481263
Valtra | A124 | 121hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 200l | VCR: 2 | 540 - Basic I,1,Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 200l | VCR: 2 | 540 - Basic I,0.8581227704910119
Valtra | A124 | 121hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 200l | VCR: 2 | 540 - Basic I,2,Valtra | A114 | 111hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 200l | VCR: 2 | 540 - Basic I,1.5434131769040116
Valtra | A124 | 121hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 200l | VCR: 2 | 540 - Basic I,3,Valtra | A104 | 101hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4300kgf | 180l | VCR: 2 | 540 - Basic I,2.383999697905017
Valtra | A124 | 121hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 200l | VCR: 2 | 540 - Basic I,4,Valtra | A94 | 95hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4300kgf | 180l | VCR: 2 | 540 - Basic I,2.8246631121354873
Valtra | A124 | 121hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 200l | VCR: 2 | 540 - Basic I,5,Valtra | A124 | 121hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 190l | VCR: 2 | 540 - Basic I,2.8573333354647437
Valtra | A124 | 121hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540/540E - Classic IV,1,Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540 - Classic I,0.8581227704910036
Valtra | A124 | 121hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540/540E - Classic IV,2,Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540/540E - Classic IV,0.8581227704910036
Valtra | A124 | 121hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540/540E - Classic IV,3,Valtra | A114 | 111hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540/540E - Classic IV,1.5434131769040116
Valtra | A124 | 121hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540/540E - Classic IV,4,Valtra | A104 | 101hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4300kgf | 180l | VCR: 2 | 540 - Classic I,2.383999697905019
Valtra | A124 | 121hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540/540E - Classic IV,5,Valtra | A104 | 101hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4300kgf | 180l | VCR: 3 | 540/540E - Classic II,2.383999697905019
Valtra | A124 HiTech | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Active I,1,Valtra | A124 HiTech | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 98lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Classic I,0.31962228675916027
Valtra | A124 HiTech | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Active I,2,Massey Ferguson | 6712R | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Efficient I,0.7879726486120467
Valtra | A124 HiTech | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Active I,3,Massey Ferguson | 6712R | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 98lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Essential I,0.8503289370319139
Valtra | A124 HiTech | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Active I,4,Valtra | A134 HiTech | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Active I,0.8713146949669145
Valtra | A124 HiTech | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Active I,5,Valtra | A134 HiTech | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 98lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Classic I,0.9280881983186954
Valtra | A124 HiTech | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 3 | 540/540E/1000 - Active III,1,Massey Ferguson | 6712R | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 2 | 540/540E/1000 - Efficient II,0.7879726486120376
Valtra | A124 HiTech | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 3 | 540/540E/1000 - Active III,2,Massey Ferguson | 6712R | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 3 | 540/540E/1000 - Efficient III,0.7879726486120376
Valtra | A124 HiTech | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 3 | 540/540E/1000 - Active III,3,Valtra | A134 HiTech | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 3 | 540/540E/1000 - Active III,0.8713146949669063
Valtra | A124 HiTech | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 3 | 540/540E/1000 - Active III,4,Valtra | A134 HiTech | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 98lpm | 4950kgf | 220l | VCR: 3 | 540/540E/1000 - Classic III,0.928088198318703
Valtra | A124 HiTech | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 3 | 540/540E/1000 - Active III,5,Valtra | A134 HiTech | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 98lpm | 4950kgf | 220l | VCR: 3 | 540/540E - Classic II,0.928088198318703
Valtra | A124 HiTech | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 98lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Classic I,1,Valtra | A124 HiTech | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Active I,0.31962228675916027
Valtra | A124 HiTech | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 98lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Classic I,2,Massey Ferguson | 6712R | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 98lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Essential I,0.7879726486120376
Valtra | A124 HiTech | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 98lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Classic I,3,Massey Ferguson | 6712R | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Efficient I,0.8503289370319139
Valtra | A124 HiTech | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 98lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Classic I,4,Valtra | A134 HiTech | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 98lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Classic I,0.8713146949669145
Valtra | A124 HiTech | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 98lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Classic I,5,Valtra | A134 HiTech | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Active I,0.9280881983186954
Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 190l | VCR: 2 | 540 - Basic I,1,Valtra | A124 | 121hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 190l | VCR: 2 | 540 - Basic I,0.8581227704910119
Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 190l | VCR: 2 | 540 - Basic I,2,Valtra | A114 | 111hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 190l | VCR: 2 | 540 - Basic I,2.305866053336082
Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 190l | VCR: 2 | 540 - Basic I,3,Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 200l | VCR: 2 | 540 - Basic I,2.8573333354647414
Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 190l | VCR: 2 | 540 - Basic I,4,Valtra | A124 | 121hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 200l | VCR: 2 | 540 - Basic I,2.9834088689271607
Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 190l | VCR: 2 | 540 - Basic I,5,Valtra | A104 | 101hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4300kgf | 160l | VCR: 2 | 540 - Basic I,3.1871155278172445
Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 2 | 540/540E - Classic IV,1,Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 3 | 540/540E/1000 - Classic III,0.0
Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 2 | 540/540E - Classic IV,2,Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 2 | 540/540E - Classic IV,0.0
Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 2 | 540/540E - Classic IV,3,Valtra | A124 | 121hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 2 | 540/540E - Classic IV,0.8581227704910036
Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 2 | 540/540E - Classic IV,4,Valtra | A114 | 111hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 2 | 540/540E - Classic IV,2.305866053336082
Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 2 | 540/540E - Classic IV,5,Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540 - Classic I,2.8573333354647423
Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 3 | 540 - Classic II,1,Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 3 | 540/540E/1000 - Classic III,0.0
Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 3 | 540 - Classic II,2,Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 2 | 540/540E - Classic IV,0.0
Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 3 | 540 - Classic II,3,Valtra | A124 | 121hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 2 | 540/540E - Classic IV,0.8581227704910036
Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 3 | 540 - Classic II,4,Valtra | A114 | 111hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 2 | 540/540E - Classic IV,2.305866053336082
Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 3 | 540 - Classic II,5,Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540 - Classic I,2.8573333354647423
Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 3 | 540/540E/1000 - Classic III,1,Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 3 | 540/540E/1000 - Classic III,0.0
Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 3 | 540/540E/1000 - Classic III,2,Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 2 | 540/540E - Classic IV,0.0
Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 3 | 540/540E/1000 - Classic III,3,Valtra | A124 | 121hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 2 | 540/540E - Classic IV,0.8581227704910036
Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 3 | 540/540E/1000 - Classic III,4,Valtra | A114 | 111hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 2 | 540/540E - Classic IV,2.305866053336082
Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 3 | 540/540E/1000 - Classic III,5,Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540 - Classic I,2.8573333354647423
Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 200l | VCR: 2 | 540 - Basic I,1,Valtra | A124 | 121hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 200l | VCR: 2 | 540 - Basic I,0.8581227704910119
Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 200l | VCR: 2 | 540 - Basic I,2,Valtra | A114 | 111hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 200l | VCR: 2 | 540 - Basic I,2.305866053336082
Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 200l | VCR: 2 | 540 - Basic I,3,Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 190l | VCR: 2 | 540 - Basic I,2.8573333354647414
Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 200l | VCR: 2 | 540 - Basic I,4,Massey Ferguson | 6713 | 131hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 200l | VCR: 2 | 540 - Standard I,2.882367291614518
Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 200l | VCR: 2 | 540 - Basic I,5,Valtra | A124 | 121hp | Cabin | Synchronized | 12x12 | Mechanical Shuttle | 57lpm | 4950kgf | 190l | VCR: 2 | 540 - Basic I,2.9834088689271594
Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540 - Classic I,1,Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540/540E - Classic IV,0.0
Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540 - Classic I,2,Valtra | A124 | 121hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540/540E - Classic IV,0.8581227704910036
Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540 - Classic I,3,Valtra | A114 | 111hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540/540E - Classic IV,2.305866053336081
Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540 - Classic I,4,Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 3 | 540/540E/1000 - Classic III,2.8573333354647423
Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540 - Classic I,5,Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 3 | 540 - Classic II,2.8573333354647423
Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540/540E - Classic IV,1,Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540/540E - Classic IV,0.0
Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540/540E - Classic IV,2,Valtra | A124 | 121hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540/540E - Classic IV,0.8581227704910036
Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540/540E - Classic IV,3,Valtra | A114 | 111hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540/540E - Classic IV,2.305866053336081
Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540/540E - Classic IV,4,Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 3 | 540/540E/1000 - Classic III,2.8573333354647423
Valtra | A134 | 131hp | Platform | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 200l | VCR: 2 | 540/540E - Classic IV,5,Valtra | A134 | 131hp | Cabin | Synchronized | 12x12 | Power Shuttle | 98lpm | 4950kgf | 190l | VCR: 3 | 540 - Classic II,2.8573333354647423
Valtra | A134 HiTech | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Active I,1,Valtra | A134 HiTech | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 98lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Classic I,0.3196222867592047
Valtra | A134 HiTech | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Active I,2,Massey Ferguson | 6713R | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Efficient I,0.7834052054069809
Valtra | A134 HiTech | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Active I,3,Massey Ferguson | 6713R | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 98lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Essential I,0.8460981751853167
Valtra | A134 HiTech | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Active I,4,Valtra | A124 HiTech | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Active I,0.8713146949669145
Valtra | A134 HiTech | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Active I,5,Valtra | A124 HiTech | 121hp | Cabin | Synchronized | 16x16 | Power Shuttle | 98lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Classic I,0.9280881983186954
Valtra | A134 HiTech | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 3 | 540/540E/1000 - Active III,1,Valtra | A134 HiTech | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 98lpm | 4950kgf | 220l | VCR: 3 | 540/540E - Classic II,0.3196222867592047
Valtra | A134 HiTech | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 3 | 540/540E/1000 - Active III,2,Valtra | A134 HiTech | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 98lpm | 4950kgf | 220l | VCR: 3 | 540/540E/1000 - Classic III,0.3196222867592047
Valtra | A134 HiTech | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 3 | 540/540E/1000 - Active III,3,Massey Ferguson | 6713R | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 3 | 540/540E/1000 - Efficient III,0.7834052054069809
Valtra | A134 HiTech | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 3 | 540/540E/1000 - Active III,4,Massey Ferguson | 6713R | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 2 | 540/540E/1000 - Efficient II,0.7834052054069809
Valtra | A134 HiTech | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 3 | 540/540E/1000 - Active III,5,Massey Ferguson | 6713R | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 98lpm | 4950kgf | 220l | VCR: 3 | 540/540E - Essential II,0.8460981751853252
Valtra | A134 HiTech | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 98lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Classic I,1,Valtra | A134 HiTech | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 105lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Active I,0.3196222867592047
Valtra | A134 HiTech | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 98lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Classic I,2,Massey Ferguson | 6713R | 131hp | Cabin | Synchronized | 16x16 | Power Shuttle | 98lpm | 4950kgf | 220l | VCR: 2 | 540/540E - Essential I,0.7834052054069809
